opponent_team,was_home,round,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,total_points,player_id,avg_points_last3,avg_minutes_last3,xG_last5,xA_last5,xGI_last5,minutes_ratio,opp_avg_goals_conceded,opp_goals_allowed_last5
10,False,8,90,1,0,0,1,0,0,0,0,17.4,2.8,2.0,2.2,0.0,0.05,0.05,0.44,0,4,5,4,6,6,3.0,75.0,0.026,0.022,0.0,0.8333333333333334,0.03808487486398259,0.0
8,True,9,45,1,0,0,0,0,0,0,0,7.4,1.5,0.0,0.9,0.0,0.02,0.02,0.08,0,1,1,1,1,6,4.333333333333333,75.0,0.026,0.032,0.0,0.8333333333333334,0.03380588876772083,0.0
3,False,10,90,1,0,0,1,0,0,0,0,19.2,6.1,0.0,2.5,0.0,0.01,0.01,0.42,2,4,5,6,6,6,4.333333333333333,75.0,0.026,0.036,0.0,0.8333333333333334,0.05145413870246085,0.0
17,False,11,90,1,0,0,0,2,0,0,0,17.2,4.5,6.0,2.8,0.16,0.03,0.19,0.44,0,6,1,6,1,6,4.333333333333333,75.0,0.0,0.034,0.034,0.8333333333333334,0.033105022831050226,0.0
18,True,12,90,1,0,0,0,1,0,0,0,15.6,1.5,0.0,1.7,0.0,0.01,0.01,0.07,1,4,3,5,2,6,2.6666666666666665,75.0,0.032,0.026,0.058,0.8333333333333334,0.0446927374301676,0.0
7,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,3.0,90.0,0.032,0.024,0.056,1.0,0.03056768558951965,0.0
5,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,1.0,60.0,0.032,0.0139999999999999,0.046,0.6666666666666666,0.030204962243797196,0.0
2,False,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,0.6666666666666666,30.0,0.032,0.0099999999999999,0.042,0.3333333333333333,0.025727069351230425,0.2
20,True,16,90,1,0,0,0,1,0,0,0,16.4,5.1,4.0,2.6,0.0,0.02,0.02,0.38,1,4,4,5,2,6,0.0,0.0,0.032,0.008,0.04,0.0,0.03773584905660377,0.0
9,False,17,90,1,0,0,1,0,0,0,0,17.0,1.4,0.0,1.8,0.0,0.02,0.02,0.2,0,6,9,6,6,6,0.6666666666666666,30.0,0.0,0.006,0.006,0.3333333333333333,0.027563395810363836,0.0
6,True,18,90,1,0,0,0,1,0,0,0,10.4,0.8,2.0,1.3,0.0,0.0,0.0,0.85,0,3,4,3,2,6,2.6666666666666665,60.0,0.0,0.0079999999999999,0.008,0.6666666666666666,0.025527192008879023,0.0
2,True,19,90,1,0,0,0,1,0,0,0,9.4,1.0,0.0,1.0,0.0,0.01,0.01,2.67,2,2,1,4,2,6,3.333333333333333,90.0,0.0,0.0079999999999999,0.008,1.0,0.025727069351230425,0.2
4,False,20,90,1,0,0,0,2,0,0,0,16.8,0.8,0.0,1.8,0.0,0.0,0.0,1.43,4,4,3,8,1,6,3.333333333333333,90.0,0.0,0.0099999999999999,0.01,1.0,0.04371584699453552,0.2
12,True,21,90,1,0,0,1,0,0,0,0,13.8,19.3,0.0,3.3,0.0,0.15,0.15,0.36,0,5,4,5,7,6,1.6666666666666667,90.0,0.0,0.0099999999999999,0.01,1.0,0.037199124726477024,0.0
16,False,22,90,1,0,0,1,0,0,0,0,17.6,11.0,8.0,3.7,0.09,0.02,0.11,0.34,2,3,8,5,8,6,3.333333333333333,90.0,0.0,0.036,0.036,1.0,0.03200883002207505,0.0
14,True,23,90,1,0,0,0,3,0,0,0,14.6,34.8,2.0,5.1,0.0,0.09,0.09,0.71,0,4,3,4,1,6,5.333333333333333,90.0,0.018,0.036,0.054,1.0,0.030837004405286344,0.0
11,False,24,90,1,0,0,1,0,0,0,0,10.2,3.1,0.0,1.3,0.0,0.02,0.02,0.15,0,3,2,3,6,6,5.333333333333333,90.0,0.018,0.054,0.072,1.0,0.04266958424507659,0.0
17,True,25,90,1,0,0,1,0,0,1,0,20.4,6.4,0.0,2.7,0.0,0.02,0.02,0.19,1,10,4,11,7,6,5.0,90.0,0.018,0.0559999999999999,0.074,1.0,0.033105022831050226,0.0
5,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,4.666666666666667,90.0,0.018,0.06,0.078,1.0,0.030204962243797196,0.0
20,False,26,90,1,0,0,0,2,0,0,0,18.0,2.7,0.0,2.1,0.0,0.01,0.01,0.29,3,5,5,8,1,6,4.333333333333333,60.0,0.018,0.03,0.048,0.6666666666666666,0.03773584905660377,0.0
18,False,27,90,1,0,0,0,1,0,0,0,16.6,2.5,7.0,2.6,0.24,0.01,0.25,0.76,1,7,4,8,2,6,2.6666666666666665,60.0,0.0,0.028,0.028,0.6666666666666666,0.0446927374301676,0.0
7,True,28,90,1,1,0,0,1,0,0,0,33.6,0.1,33.0,6.7,0.26,0.0,0.26,1.05,1,5,3,6,10,6,1.0,60.0,0.048,0.012,0.06,0.6666666666666666,0.03056768558951965,0.2
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,4.333333333333333,90.0,0.1,0.0079999999999999,0.108,1.0,0.025527192008879023,0.0
15,False,6,69,1,0,0,0,1,0,1,0,3.6,16.8,10.0,3.0,0.1,0.04,0.14,0.53,0,3,3,3,1,7,3.0,82.33333333333333,0.314,0.018,0.0,0.9148148148148147,0.0407040704070407,0.2
19,True,7,74,1,0,0,1,0,0,0,0,8.8,5.4,19.0,3.3,0.17,0.02,0.19,0.36,3,3,5,6,6,7,2.6666666666666665,75.33333333333333,0.152,0.024,0.0,0.837037037037037,0.04285714285714286,0.0
10,False,8,90,1,0,0,1,0,0,0,0,12.6,8.0,9.0,3.0,0.04,0.02,0.06,0.44,1,4,6,5,6,7,3.0,77.66666666666667,0.108,0.026,0.0,0.862962962962963,0.03808487486398259,0.0
8,True,9,81,1,0,0,1,0,0,0,0,4.6,3.8,2.0,1.0,0.07,0.02,0.09,0.46,0,1,6,1,6,7,4.333333333333333,77.66666666666667,0.09,0.028,0.0,0.862962962962963,0.03380588876772083,0.0
3,False,10,71,1,0,0,1,0,0,0,0,16.0,3.3,17.0,3.6,0.06,0.01,0.07,0.02,1,6,3,7,6,7,6.0,81.66666666666667,0.104,0.03,0.0,0.9074074074074074,0.05145413870246085,0.0
17,False,11,90,1,0,0,0,2,0,0,0,11.4,7.8,35.0,5.4,0.23,0.05,0.28,0.44,0,5,3,5,1,7,6.0,80.66666666666667,0.088,0.022,0.11,0.8962962962962964,0.033105022831050226,0.0
18,True,12,90,1,0,0,0,1,0,0,0,9.6,2.3,6.0,1.8,0.07,0.03,0.1,0.07,3,4,3,7,2,7,4.333333333333333,80.66666666666667,0.114,0.024,0.138,0.8962962962962964,0.0446927374301676,0.0
7,False,13,45,1,0,0,0,0,0,1,0,15.0,1.2,0.0,1.6,0.0,0.01,0.01,0.31,3,6,3,9,0,7,3.0,83.66666666666667,0.094,0.026,0.12,0.9296296296296297,0.03056768558951965,0.2
5,True,14,90,1,0,0,1,0,0,0,0,24.8,4.4,26.0,5.5,0.18,0.03,0.21,0.35,5,4,4,9,7,7,1.0,75.0,0.086,0.024,0.11,0.8333333333333334,0.030204962243797196,0.0
2,False,15,85,1,0,0,0,1,0,1,0,6.6,3.1,6.0,1.6,0.0,0.01,0.01,1.36,3,3,2,6,1,7,3.0,75.0,0.108,0.026,0.134,0.8333333333333334,0.025727069351230425,0.2
20,True,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,2.6666666666666665,73.33333333333333,0.096,0.026,0.122,0.8148148148148148,0.03773584905660377,0.0
9,False,17,90,1,0,0,1,0,0,0,0,16.0,4.5,0.0,2.1,0.0,0.03,0.03,0.2,1,6,3,7,6,7,2.6666666666666665,58.333333333333336,0.05,0.016,0.066,0.6481481481481481,0.027563395810363836,0.0
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,2.333333333333333,58.333333333333336,0.036,0.016,0.052,0.6481481481481481,0.025527192008879023,0.0
2,True,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,2.0,30.0,0.036,0.014,0.05,0.3333333333333333,0.025727069351230425,0.2
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,2.0,30.0,0.0,0.008,0.008,0.3333333333333333,0.04371584699453552,0.2
12,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.0,0.0,0.006,0.006,0.0,0.037199124726477024,0.0
16,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.0,0.0,0.006,0.006,0.0,0.03200883002207505,0.0
14,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
11,False,24,15,0,0,0,0,0,0,0,0,0.2,0.6,7.0,0.8,0.25,0.01,0.26,0.03,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
17,True,25,66,1,0,0,1,0,0,0,0,4.8,2.3,4.0,1.1,0.03,0.02,0.05,0.17,2,2,1,4,6,7,0.3333333333333333,5.0,0.05,0.002,0.052,0.05555555555555555,0.033105022831050226,0.0
5,False,26,9,0,0,0,0,0,0,0,0,1.4,1.3,0.0,0.3,0.0,0.0,0.0,0.33,0,1,0,1,1,7,2.333333333333333,27.0,0.056,0.006,0.062,0.3,0.030204962243797196,0.0
20,False,26,1,0,0,0,0,1,0,0,0,0.2,0.3,0.0,0.1,0.0,0.01,0.01,0.17,0,0,0,0,1,7,2.6666666666666665,30.0,0.056,0.006,0.062,0.3333333333333333,0.03773584905660377,0.0
18,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,2.6666666666666665,25.33333333333333,0.056,0.008,0.064,0.28148148148148144,0.0446927374301676,0.0
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.6666666666666666,3.333333333333333,0.056,0.008,0.064,0.037037037037037035,0.03056768558951965,0.2
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.3333333333333333,0.3333333333333333,0.006,0.006,0.012,0.0037037037037037034,0.025527192008879023,0.0
15,False,6,90,1,0,0,0,1,0,0,0,24.6,38.2,25.0,8.8,0.53,0.21,0.74,0.61,2,4,4,6,2,8,3.6666666666666665,86.33333333333333,0.24,0.034,0.0,0.9592592592592593,0.0407040704070407,0.2
19,True,7,90,1,0,1,1,0,0,0,0,20.2,16.8,29.0,6.6,0.16,0.03,0.19,0.49,6,3,3,9,11,8,3.6666666666666665,86.33333333333333,0.346,0.076,0.0,0.9592592592592593,0.04285714285714286,0.0
10,False,8,90,1,0,0,1,0,0,0,0,16.8,31.8,6.0,5.5,0.0,0.15,0.15,0.44,2,2,5,4,6,8,4.666666666666667,86.33333333333333,0.216,0.072,0.0,0.9592592592592593,0.03808487486398259,0.0
8,True,9,90,1,0,0,1,0,0,0,0,11.8,16.7,2.0,3.1,0.0,0.04,0.04,0.47,2,2,4,4,6,8,6.333333333333333,90.0,0.198,0.092,0.0,1.0,0.03380588876772083,0.0
3,False,10,90,1,0,0,1,0,0,0,0,5.4,1.2,17.0,2.4,0.19,0.01,0.2,0.42,2,2,3,4,6,8,7.666666666666667,90.0,0.138,0.096,0.0,1.0,0.05145413870246085,0.0
17,False,11,90,1,0,0,0,2,0,0,0,13.0,6.3,8.0,2.7,0.0,0.03,0.03,0.44,3,1,3,4,1,8,6.0,90.0,0.176,0.088,0.264,1.0,0.033105022831050226,0.0
18,True,12,90,1,0,1,0,1,0,0,0,15.0,14.8,20.0,5.0,0.5,0.04,0.54,0.07,0,1,4,1,5,8,4.333333333333333,90.0,0.0699999999999999,0.052,0.122,1.0,0.0446927374301676,0.0
7,False,13,90,1,0,0,0,1,0,0,0,10.2,3.1,6.0,1.9,0.3,0.03,0.33,0.79,3,3,4,6,2,8,4.0,90.0,0.1379999999999999,0.054,0.192,1.0,0.03056768558951965,0.2
5,True,14,46,0,0,0,0,0,0,0,0,7.0,0.3,0.0,0.7,0.0,0.0,0.0,0.09,0,3,4,3,1,8,2.6666666666666665,90.0,0.198,0.03,0.228,1.0,0.030204962243797196,0.0
2,False,15,90,1,0,0,0,2,0,0,0,24.0,1.8,4.0,3.0,0.23,0.01,0.24,2.16,3,7,4,10,3,8,2.6666666666666665,75.33333333333333,0.198,0.022,0.22,0.837037037037037,0.025727069351230425,0.0
20,True,16,90,1,0,0,0,1,0,0,0,8.0,16.5,10.0,3.5,0.19,0.02,0.21,0.38,0,2,2,2,2,8,2.0,75.33333333333333,0.206,0.022,0.228,0.837037037037037,0.03773584905660377,0.0
9,False,17,90,1,0,0,1,0,0,0,0,9.0,13.3,21.0,4.3,0.46,0.07,0.53,0.2,3,0,6,3,6,8,2.0,75.33333333333333,0.244,0.02,0.264,0.837037037037037,0.027563395810363836,0.0
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,3.6666666666666665,90.0,0.236,0.026,0.262,1.0,0.025527192008879023,0.0
2,True,19,82,1,0,1,1,0,0,0,0,21.2,22.3,26.0,7.0,0.3,0.01,0.31,0.67,1,2,1,3,9,8,2.6666666666666665,60.0,0.176,0.02,0.196,0.6666666666666666,0.025727069351230425,0.0
4,False,20,90,1,0,0,0,2,0,0,0,31.6,22.3,4.0,5.8,0.0,0.01,0.01,1.43,2,8,5,10,3,8,5.0,57.333333333333336,0.236,0.022,0.258,0.6370370370370371,0.04371584699453552,0.2
12,True,21,90,1,0,0,1,0,0,0,0,11.0,3.7,8.0,2.3,0.0,0.02,0.02,0.36,0,5,3,5,6,8,4.0,57.333333333333336,0.19,0.022,0.212,0.6370370370370371,0.037199124726477024,0.0
16,False,22,90,1,0,0,1,0,0,1,0,0.4,2.2,6.0,0.9,0.1,0.02,0.12,0.34,0,2,1,2,5,8,6.0,87.33333333333333,0.152,0.022,0.174,0.9703703703703703,0.03200883002207505,0.0
14,True,23,90,1,0,0,0,3,0,0,0,5.4,2.3,2.0,1.0,0.0,0.01,0.01,0.71,2,0,1,2,1,8,4.666666666666667,90.0,0.08,0.012,0.092,1.0,0.030837004405286344,0.0
11,False,24,90,1,0,0,1,0,0,1,0,8.6,16.5,9.0,3.4,0.14,0.21,0.35,0.15,2,1,5,3,5,8,4.0,90.0,0.08,0.014,0.094,1.0,0.04266958424507659,0.0
17,True,25,90,1,0,0,1,0,0,0,0,11.6,3.2,2.0,1.7,0.0,0.02,0.02,0.19,4,3,6,7,6,8,3.6666666666666665,90.0,0.048,0.054,0.102,1.0,0.033105022831050226,0.0
5,False,26,90,1,0,0,0,1,0,0,0,13.0,21.8,4.0,3.9,0.0,0.1,0.1,1.51,1,2,4,3,2,8,4.0,90.0,0.048,0.0559999999999999,0.104,1.0,0.030204962243797196,0.0
20,False,26,90,1,0,0,0,2,0,0,0,13.2,8.1,6.0,2.7,0.0,0.03,0.03,0.29,2,2,6,4,1,8,4.333333333333333,90.0,0.048,0.072,0.12,1.0,0.03773584905660377,0.0
18,False,27,56,1,0,1,0,1,0,1,0,25.8,38.2,4.0,6.8,0.0,0.2,0.2,0.35,1,0,2,1,3,8,3.0,90.0,0.028,0.074,0.102,1.0,0.0446927374301676,0.0
7,True,28,90,1,1,0,0,1,0,0,0,2.6,10.7,0.0,1.3,0.41,0.01,0.42,1.05,1,3,4,4,8,8,2.0,78.66666666666667,0.028,0.112,0.14,0.8740740740740741,0.03056768558951965,0.4
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,4.0,78.66666666666667,0.0819999999999999,0.072,0.154,0.8740740740740741,0.025527192008879023,0.0
15,False,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.2
19,True,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
10,False,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
3,False,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
17,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
18,True,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
7,False,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.2
5,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
2,False,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
20,True,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
6,True,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
2,True,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.2
12,True,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
16,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
14,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
11,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
17,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
5,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
20,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
18,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.2
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
15,False,6,2,0,0,0,0,0,0,0,0,0.0,0.9,2.0,0.2,0.0,0.0,0.0,0.04,0,0,1,0,1,10,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.08148148148148147,0.0407040704070407,0.0
19,True,7,15,0,0,0,0,0,0,0,0,3.2,0.3,2.0,0.6,0.0,0.0,0.0,0.13,0,2,1,2,1,10,0.6666666666666666,8.0,0.0,0.0,0.0,0.08888888888888889,0.04285714285714286,0.0
10,False,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,0.06296296296296297,0.03808487486398259,0.0
8,True,9,2,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.01,0,0,1,0,1,10,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,0.06296296296296297,0.03380588876772083,0.0
3,False,10,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0,1,0,1,1,10,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,0.06296296296296297,0.05145413870246085,0.0
17,False,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.6666666666666666,1.0,0.0,0.0,0.0,0.011111111111111112,0.033105022831050226,0.0
18,True,12,1,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,10,0.6666666666666666,1.0,0.0,0.0,0.0,0.011111111111111112,0.0446927374301676,0.0
7,False,13,45,0,0,0,0,1,0,1,0,0.4,2.2,0.0,0.3,0.0,0.02,0.02,0.48,1,2,3,3,0,10,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.007407407407407407,0.03056768558951965,0.2
5,True,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.3333333333333333,15.333333333333334,0.0,0.004,0.004,0.17037037037037037,0.030204962243797196,0.0
2,False,15,4,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0,0,0,0,1,10,0.3333333333333333,15.333333333333334,0.0,0.004,0.004,0.17037037037037037,0.025727069351230425,0.0
20,True,16,59,0,0,0,0,1,0,0,0,8.0,23.7,10.0,4.2,0.05,0.03,0.08,0.23,1,1,1,2,1,10,0.3333333333333333,16.333333333333332,0.0,0.004,0.004,0.18148148148148147,0.03773584905660377,0.0
9,False,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.6666666666666666,21.0,0.01,0.01,0.02,0.23333333333333334,0.027563395810363836,0.0
6,True,18,70,1,0,0,0,1,0,1,0,7.4,2.1,4.0,1.4,0.0,0.01,0.01,0.54,0,3,1,3,1,10,0.6666666666666666,21.0,0.01,0.01,0.02,0.23333333333333334,0.025527192008879023,0.0
2,True,19,13,0,0,0,0,1,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,1,10,0.6666666666666666,43.0,0.01,0.008,0.018,0.4777777777777778,0.025727069351230425,0.0
4,False,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.6666666666666666,27.666666666666668,0.01,0.008,0.018,0.3074074074074074,0.04371584699453552,0.0
12,True,21,33,0,0,0,0,0,0,0,0,4.2,10.1,0.0,1.4,0.0,0.0,0.0,0.22,1,0,1,1,1,10,0.6666666666666666,27.666666666666668,0.01,0.008,0.018,0.3074074074074074,0.037199124726477024,0.0
16,False,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.6666666666666666,15.333333333333334,0.0,0.002,0.002,0.17037037037037037,0.03200883002207505,0.0
14,True,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.3333333333333333,11.0,0.0,0.002,0.002,0.12222222222222222,0.030837004405286344,0.0
11,False,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.3333333333333333,11.0,0.0,0.0,0.0,0.12222222222222222,0.04266958424507659,0.0
17,True,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
5,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
20,False,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
18,False,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0446927374301676,0.0
7,True,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.2
6,False,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.025527192008879023,0.0
